mmsi,longitude,latitude,sog_now,sog_prev,delta_sog,distance_nm,time_gap_hours,implied_speed_knots,cog,base_date_time,dbscan_behavior_label
367791550,-74.01851,40.71216,8.9,19.5,-10.6,0.2273386459808616,0.0169444444444444,13.416706975919704,13.6,2025-06-30 00:02:04,-1
367121000,-123.53377,48.28068,16.2,19.5,-3.3000000000000007,0.4474848780064941,0.0247222222222222,18.100511919363807,172.5,2025-06-30 00:02:30,-1
367649320,-122.66672,48.52138,6.5,10.1,-3.6,0.1379223997268279,0.0175,7.881279984390165,131.1,2025-06-30 00:01:03,-1
338390164,-118.26859,33.72196,6.3,9.3,-3.000000000000001,0.1963848067222178,0.0238888888888888,8.220759351162608,337.7,2025-06-30 00:02:30,-1
316014609,-123.31731,49.0482,22.9,28.6,-5.700000000000003,0.5188034703253609,0.0197222222222222,26.3055280728352,348.6,2025-06-30 00:02:38,-1
367151730,-71.51419,41.37233,12.4,31.2,-18.8,0.5023009779376767,0.0177777777777777,28.25443000899432,13.1,2025-06-30 00:02:05,-1
311056900,-123.14151,36.86355,10.5,10.5,0.0,0.1761715507828422,5.533333333333333,0.0318382320691883,149.0,2025-06-30 05:33:08,-1
367527750,-86.73006,30.36368,8.4,3.4,5.0,0.1234378489976531,0.0197222222222222,6.258820512557061,150.8,2025-06-30 00:01:17,-1
210185000,-122.19474,37.554,8.3,8.5,-0.1999999999999993,0.120984141047247,5.531666666666666,0.0218711915120061,346.6,2025-06-30 05:33:07,-1
338120961,-74.16484,39.79216,29.8,33.7,-3.900000000000002,0.794417216934014,0.0247222222222222,32.1337301231736,341.8,2025-06-30 00:01:42,-1
367784630,-73.9692,40.74573,8.7,22.7,-14.0,0.1416551561629153,0.0172222222222222,8.22513809978218,216.5,2025-06-30 00:02:05,-1
338463767,-73.43445,41.04096,25.8,29.1,-3.3000000000000007,0.477335995130625,0.0180555555555555,26.437070499542312,349.6,2025-06-30 00:02:15,-1
316047555,-123.8642,49.17825,6.7,9.7,-2.999999999999999,0.2024532254949987,0.0241666666666666,8.377374848068913,96.4,2025-06-30 00:01:27,-1
367327040,-72.36002,41.09837,7.2,0.0,7.2,0.1266265064879549,0.0391666666666666,3.233017186926508,172.9,2025-06-30 00:02:29,-1
